FeatureCode,FeatureName,FeatureType,DateCode,Measurement,Units,Value,Energy Type,Energy Consuming Sector
S12000010,East Lothian,Council Area,2005,Count,GWh,5.941,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2005,Count,GWh,662.108,Gas,Domestic
S12000010,East Lothian,Council Area,2005,Count,GWh,1.473,Coal,Public Sector
S12000010,East Lothian,Council Area,2005,Count,GWh,3.693,Coal,Domestic
S12000010,East Lothian,Council Area,2005,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2017,Count,GWh,32.753,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2017,Count,GWh,791.692,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2017,Count,GWh,49.315,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2017,Count,GWh,0.142,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2018,Count,GWh,3.103,Coal,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,0.232,Coal,Public Sector
S12000010,East Lothian,Council Area,2018,Count,GWh,15.628,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2017,Count,GWh,189.845,Electricity,Domestic
S12000010,East Lothian,Council Area,2017,Count,GWh,296.46,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2017,Count,GWh,0.214,Coal,Public Sector
S12000010,East Lothian,Council Area,2017,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2017,Count,GWh,4.649,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2017,Count,GWh,39.3,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2017,Count,GWh,559.603,Gas,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,785.27,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2018,Count,GWh,123.838,Gas,Industrial
S12000010,East Lothian,Council Area,2018,Count,GWh,0.143,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2018,Count,GWh,30.903,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2018,Count,GWh,66.615,Petroleum Products,Industrial
S12000010,East Lothian,Council Area,2015,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2018,Count,GWh,0.877,Manufactured Fuels,Industrial
S12000010,East Lothian,Council Area,2018,Count,GWh,2.939,Petroleum Products,Commercial
S12000010,East Lothian,Council Area,2018,Count,GWh,295.323,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2018,Count,GWh,560.034,Gas,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2018,Count,GWh,183.483,Electricity,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,39.134,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2018,Count,GWh,51.731,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2018,Count,GWh,4.804,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,0.155,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2015,Count,GWh,33.527,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2015,Count,GWh,37.525,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2015,Count,GWh,51.16,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2016,Count,GWh,3.247,Coal,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,704.876,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2016,Count,GWh,13.325,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2015,Count,GWh,197.422,Electricity,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,3.273,Coal,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,0.197,Coal,Public Sector
S12000010,East Lothian,Council Area,2015,Count,GWh,525.542,Gas,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,4.284,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,270.941,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2016,Count,GWh,33.182,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2016,Count,GWh,730.118,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2016,Count,GWh,51.743,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,0.156,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2017,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2017,Count,GWh,3.171,Coal,Domestic
S12000010,East Lothian,Council Area,2017,Count,GWh,13.794,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,187.71,Electricity,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,274.336,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2016,Count,GWh,0.197,Coal,Public Sector
S12000010,East Lothian,Council Area,2016,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2016,Count,GWh,4.179,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,39.679,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2016,Count,GWh,541.675,Gas,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2012,Count,GWh,1.345,Coal,Public Sector
S12000010,East Lothian,Council Area,2012,Count,GWh,260.58,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2012,Count,GWh,198.301,Electricity,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,8.955,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2011,Count,GWh,688.802,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2012,Count,GWh,3.966,Coal,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,0.041,Coal,Agriculture
S12000010,East Lothian,Council Area,2012,Count,GWh,0.218,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2012,Count,GWh,56.654,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,668.697,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2012,Count,GWh,34.19,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2012,Count,GWh,4.069,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,549.52,Gas,Domestic
S12000010,East Lothian,Council Area,2012,Count,GWh,36.241,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2011,Count,GWh,1.498,Coal,Public Sector
S12000010,East Lothian,Council Area,2011,Count,GWh,4.153,Coal,Domestic
S12000010,East Lothian,Council Area,2011,Count,GWh,197.098,Electricity,Domestic
S12000010,East Lothian,Council Area,2011,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2011,Count,GWh,7.331,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2010,Count,GWh,695.179,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2011,Count,GWh,0.04,Coal,Agriculture
S12000010,East Lothian,Council Area,2011,Count,GWh,56.712,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2011,Count,GWh,35.24,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2011,Count,GWh,33.34,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2011,Count,GWh,0.541,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2011,Count,GWh,545.909,Gas,Domestic
S12000010,East Lothian,Council Area,2011,Count,GWh,239.721,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2011,Count,GWh,3.593,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,194.47,Electricity,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2014,Count,GWh,528.678,Gas,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,273.194,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2014,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2014,Count,GWh,9.81,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,1.529,Coal,Public Sector
S12000010,East Lothian,Council Area,2014,Count,GWh,3.251,Coal,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,34.402,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2014,Count,GWh,0.145,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2015,Count,GWh,11.865,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,692.205,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2014,Count,GWh,36.164,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2014,Count,GWh,4.088,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2014,Count,GWh,51.183,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2013,Count,GWh,1.465,Coal,Public Sector
S12000010,East Lothian,Council Area,2013,Count,GWh,274.369,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2013,Count,GWh,191.792,Electricity,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2013,Count,GWh,10.474,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,3.807,Coal,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,0.09,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2013,Count,GWh,58.373,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,668.317,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2013,Count,GWh,33.668,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2013,Count,GWh,3.969,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,534.244,Gas,Domestic
S12000010,East Lothian,Council Area,2013,Count,GWh,35.815,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2020,Count,GWh,454.057,Electricity,All
S12000010,East Lothian,Council Area,2020,Count,GWh,110.991,Gas,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,136.566,Electricity,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,256.393,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,839.84,Gas,All
S12000010,East Lothian,Council Area,2020,Count,GWh,4.776,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2020,Count,GWh,593.109,Gas,Domestic
S12000010,East Lothian,Council Area,2020,Count,GWh,135.741,Gas,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,868.224,All,Domestic
S12000010,East Lothian,Council Area,2020,Count,GWh,1153.645,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2020,Count,GWh,325.701,Coal,All
S12000010,East Lothian,Council Area,2020,Count,GWh,119.827,Electricity,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,197.664,Electricity,Domestic
S12000010,East Lothian,Council Area,2020,Count,GWh,669.283,All,Transport
S12000010,East Lothian,Council Area,2020,Count,GWh,773.129,Petroleum Products,All
S12000010,East Lothian,Council Area,2005,Count,GWh,67.202,Bioenergy & Wastes,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,24.502,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2020,Count,GWh,609.005,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2005,Count,GWh,267.007,Coal,Industrial
S12000010,East Lothian,Council Area,2005,Count,GWh,1.265,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2005,Count,GWh,267.37,Bioenergy & Wastes,Industrial
S12000010,East Lothian,Council Area,2005,Count,GWh,0.175,Coal,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,38.665,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2020,Count,GWh,1.827,Petroleum Products,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,1.15,Manufactured Fuels,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,5.926,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2020,Count,GWh,46.289,Petroleum Products,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,0,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2020,Count,GWh,52.84,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2015,Count,GWh,150.144,Electricity,Industrial
S12000010,East Lothian,Council Area,2016,Count,GWh,100.468,Electricity,Commercial
S12000010,East Lothian,Council Area,2014,Count,GWh,151.367,Electricity,Industrial
S12000010,East Lothian,Council Area,2015,Count,GWh,120.797,Electricity,Commercial
S12000010,East Lothian,Council Area,2017,Count,GWh,187.889,Electricity,Industrial
S12000010,East Lothian,Council Area,2018,Count,GWh,126.935,Electricity,Commercial
S12000010,East Lothian,Council Area,2016,Count,GWh,173.868,Electricity,Industrial
S12000010,East Lothian,Council Area,2017,Count,GWh,108.571,Electricity,Commercial
S12000010,East Lothian,Council Area,2012,Count,GWh,115.103,Electricity,Commercial
S12000010,East Lothian,Council Area,2012,Count,GWh,145.477,Electricity,Industrial
S12000010,East Lothian,Council Area,2011,Count,GWh,103.126,Electricity,Commercial
S12000010,East Lothian,Council Area,2011,Count,GWh,136.596,Electricity,Industrial
S12000010,East Lothian,Council Area,2013,Count,GWh,151.331,Electricity,Industrial
S12000010,East Lothian,Council Area,2014,Count,GWh,121.827,Electricity,Commercial
S12000010,East Lothian,Council Area,2013,Count,GWh,123.038,Electricity,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2020,Count,GWh,0.171,Coal,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,95.991,Bioenergy & Wastes,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,143.67,Bioenergy & Wastes,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,322.552,Coal,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,0.205,Coal,Public Sector
S12000010,East Lothian,Council Area,2020,Count,GWh,2.774,Coal,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,141.078,Electricity,Industrial
S12000010,East Lothian,Council Area,2020,Count,GWh,2691.152,All,All
S12000010,East Lothian,Council Area,2018,Count,GWh,168.389,Electricity,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,140.026,Electricity,Commercial
S12000010,East Lothian,Council Area,2020,Count,GWh,35.775,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2020,Count,GWh,292.498,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2020,Count,GWh,17.062,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,5.682,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2019,Count,GWh,39.231,Petroleum Products,Agriculture
S12000010,East Lothian,Council Area,2019,Count,GWh,4.976,Manufactured Fuels,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,0.705,Manufactured Fuels,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,42.739,Petroleum Products,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,0.12,Petroleum Products,Public Sector
S12000010,East Lothian,Council Area,2019,Count,GWh,2.781,Petroleum Products,Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,49.304,Petroleum Products,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,466.791,Electricity,All
S12000010,East Lothian,Council Area,2019,Count,GWh,106.767,Gas,Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,185.687,Electricity,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,281.104,Electricity,Industrial & Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,128.264,Gas,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,813.001,Gas,All
S12000010,East Lothian,Council Area,2019,Count,GWh,577.97,Gas,Domestic
S12000010,East Lothian,Council Area,2006,Count,GWh,271.439,Bioenergy & Wastes,Industrial
S12000010,East Lothian,Council Area,2006,Count,GWh,0.245,Coal,Commercial
S12000010,East Lothian,Council Area,2005,Count,GWh,66.57,Petroleum Products,Industrial
S12000010,East Lothian,Council Area,2006,Count,GWh,68.225,Bioenergy & Wastes,Commercial
S12000010,East Lothian,Council Area,2006,Count,GWh,101.008,Gas,Commercial
S12000010,East Lothian,Council Area,2006,Count,GWh,107.053,Gas,Industrial
S12000010,East Lothian,Council Area,2006,Count,GWh,333.391,Coal,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,950.16,Petroleum Products,All
S12000010,East Lothian,Council Area,2005,Count,GWh,105.954,Gas,Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,32.024,Petroleum Products,Rail
S12000010,East Lothian,Council Area,2019,Count,GWh,783.961,Petroleum Products,Road Transport
S12000010,East Lothian,Council Area,2005,Count,GWh,218.762,Manufactured Fuels,Industrial
S12000010,East Lothian,Council Area,2005,Count,GWh,3.856,Petroleum Products,Commercial
S12000010,East Lothian,Council Area,2005,Count,GWh,112.295,Gas,Industrial
S12000010,East Lothian,Council Area,2015,Count,GWh,18.93,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2016,Count,GWh,19.629,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2013,Count,GWh,20.658,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2014,Count,GWh,23.726,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2019,Count,GWh,3030.488,All,All
S12000010,East Lothian,Council Area,2019,Count,GWh,16.816,Bioenergy & Wastes,Domestic
S12000010,East Lothian,Council Area,2017,Count,GWh,20.995,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2018,Count,GWh,29.056,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2008,Count,GWh,16.811,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2009,Count,GWh,20.142,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2006,Count,GWh,3.52,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2007,Count,GWh,7.025,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2011,Count,GWh,21.369,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2012,Count,GWh,17.904,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2010,Count,GWh,23.102,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2019,Count,GWh,0,Coal,Rail
S12000010,East Lothian,Council Area,2019,Count,GWh,500.605,Coal,All
S12000010,East Lothian,Council Area,2019,Count,GWh,497.321,Coal,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,0.198,Coal,Public Sector
S12000010,East Lothian,Council Area,2019,Count,GWh,1338.445,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,854.375,All,Transport
S12000010,East Lothian,Council Area,2019,Count,GWh,837.668,All,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,99.297,Bioenergy & Wastes,Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,139.748,Bioenergy & Wastes,Industrial
S12000010,East Lothian,Council Area,2019,Count,GWh,38.39,Bioenergy & Wastes,Road Transport
S12000010,East Lothian,Council Area,2019,Count,GWh,294.25,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2019,Count,GWh,0.171,Coal,Commercial
S12000010,East Lothian,Council Area,2019,Count,GWh,2.914,Coal,Domestic
S12000010,East Lothian,Council Area,2019,Count,GWh,0,Coal,Agriculture
S12000010,East Lothian,Council Area,2008,Count,GWh,522.466,Electricity,All
S12000010,East Lothian,Council Area,2008,Count,GWh,445.346,Coal,All
S12000010,East Lothian,Council Area,2008,Count,GWh,8.569,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2008,Count,GWh,866.691,Gas,All
S12000010,East Lothian,Council Area,2007,Count,GWh,974.713,Petroleum Products,All
S12000010,East Lothian,Council Area,2007,Count,GWh,156.088,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2008,Count,GWh,343.647,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2008,Count,GWh,3117.878,All,All
S12000010,East Lothian,Council Area,2009,Count,GWh,465.563,Electricity,All
S12000010,East Lothian,Council Area,2009,Count,GWh,315.486,Coal,All
S12000010,East Lothian,Council Area,2009,Count,GWh,5.405,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2009,Count,GWh,808.348,Gas,All
S12000010,East Lothian,Council Area,2009,Count,GWh,2788.168,All,All
S12000010,East Lothian,Council Area,2008,Count,GWh,931.147,Petroleum Products,All
S12000010,East Lothian,Council Area,2009,Count,GWh,298,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2006,Count,GWh,338.412,Coal,All
S12000010,East Lothian,Council Area,2006,Count,GWh,353.545,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2006,Count,GWh,862.306,Gas,All
S12000010,East Lothian,Council Area,2006,Count,GWh,503.986,Electricity,All
S12000010,East Lothian,Council Area,2005,Count,GWh,224.702,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2005,Count,GWh,880.356,Gas,All
S12000010,East Lothian,Council Area,2006,Count,GWh,3223.159,All,All
S12000010,East Lothian,Council Area,2005,Count,GWh,929.968,Petroleum Products,All
S12000010,East Lothian,Council Area,2007,Count,GWh,472.06,Coal,All
S12000010,East Lothian,Council Area,2007,Count,GWh,415.97,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2007,Count,GWh,864.539,Gas,All
S12000010,East Lothian,Council Area,2007,Count,GWh,507.696,Electricity,All
S12000010,East Lothian,Council Area,2006,Count,GWh,962.774,Petroleum Products,All
S12000010,East Lothian,Council Area,2006,Count,GWh,202.135,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2007,Count,GWh,3391.067,All,All
S12000010,East Lothian,Council Area,2012,Count,GWh,784.285,Gas,All
S12000010,East Lothian,Council Area,2012,Count,GWh,458.881,Electricity,All
S12000010,East Lothian,Council Area,2012,Count,GWh,847.337,Petroleum Products,All
S12000010,East Lothian,Council Area,2012,Count,GWh,7.354,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2012,Count,GWh,2761.924,All,All
S12000010,East Lothian,Council Area,2011,Count,GWh,861.228,Petroleum Products,All
S12000010,East Lothian,Council Area,2012,Count,GWh,437.89,Coal,All
S12000010,East Lothian,Council Area,2012,Count,GWh,226.178,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2013,Count,GWh,762.088,Gas,All
S12000010,East Lothian,Council Area,2013,Count,GWh,466.162,Electricity,All
S12000010,East Lothian,Council Area,2013,Count,GWh,844.285,Petroleum Products,All
S12000010,East Lothian,Council Area,2013,Count,GWh,7.122,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2013,Count,GWh,286.605,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2013,Count,GWh,2789.955,All,All
S12000010,East Lothian,Council Area,2013,Count,GWh,423.694,Coal,All
S12000010,East Lothian,Council Area,2010,Count,GWh,462.162,Electricity,All
S12000010,East Lothian,Council Area,2010,Count,GWh,363.788,Coal,All
S12000010,East Lothian,Council Area,2010,Count,GWh,5.939,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2010,Count,GWh,811.555,Gas,All
S12000010,East Lothian,Council Area,2010,Count,GWh,2872.957,All,All
S12000010,East Lothian,Council Area,2009,Count,GWh,895.367,Petroleum Products,All
S12000010,East Lothian,Council Area,2010,Count,GWh,334.203,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2011,Count,GWh,436.819,Electricity,All
S12000010,East Lothian,Council Area,2011,Count,GWh,432.95,Coal,All
S12000010,East Lothian,Council Area,2011,Count,GWh,6.33,Manufactured Fuels,All
S12000010,East Lothian,Council Area,2011,Count,GWh,759.496,Gas,All
S12000010,East Lothian,Council Area,2011,Count,GWh,2772.749,All,All
S12000010,East Lothian,Council Area,2010,Count,GWh,895.31,Petroleum Products,All
S12000010,East Lothian,Council Area,2011,Count,GWh,275.925,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2007,Count,GWh,1633.377,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2007,Count,GWh,943.898,All,Domestic
S12000010,East Lothian,Council Area,2008,Count,GWh,915.064,All,Domestic
S12000010,East Lothian,Council Area,2007,Count,GWh,813.792,All,Transport
S12000010,East Lothian,Council Area,2006,Count,GWh,953.425,All,Domestic
S12000010,East Lothian,Council Area,2005,Count,GWh,753.593,All,Transport
S12000010,East Lothian,Council Area,2006,Count,GWh,787.508,All,Transport
S12000010,East Lothian,Council Area,2006,Count,GWh,1482.226,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2009,Count,GWh,760.191,All,Transport
S12000010,East Lothian,Council Area,2009,Count,GWh,1165.421,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2010,Count,GWh,1247.899,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2010,Count,GWh,871.975,All,Domestic
S12000010,East Lothian,Council Area,2008,Count,GWh,789.4,All,Transport
S12000010,East Lothian,Council Area,2008,Count,GWh,1413.413,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2009,Count,GWh,862.556,All,Domestic
S12000010,East Lothian,Council Area,2008,Count,GWh,187.831,Electricity,Industrial
S12000010,East Lothian,Council Area,2009,Count,GWh,115.479,Electricity,Commercial
S12000010,East Lothian,Council Area,2007,Count,GWh,177.553,Electricity,Industrial
S12000010,East Lothian,Council Area,2008,Count,GWh,130.807,Electricity,Commercial
S12000010,East Lothian,Council Area,2010,Count,GWh,112.865,Electricity,Commercial
S12000010,East Lothian,Council Area,2010,Count,GWh,150.74,Electricity,Industrial
S12000010,East Lothian,Council Area,2009,Count,GWh,151.198,Electricity,Industrial
S12000010,East Lothian,Council Area,2005,Count,GWh,116.684,Electricity,Commercial
S12000010,East Lothian,Council Area,2005,Count,GWh,171.694,Electricity,Industrial
S12000010,East Lothian,Council Area,2005,Count,GWh,1439.108,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2005,Count,GWh,959.257,All,Domestic
S12000010,East Lothian,Council Area,2006,Count,GWh,176.757,Electricity,Industrial
S12000010,East Lothian,Council Area,2007,Count,GWh,122.268,Electricity,Commercial
S12000010,East Lothian,Council Area,2006,Count,GWh,119.39,Electricity,Commercial
S12000010,East Lothian,Council Area,2017,Count,GWh,820.378,All,Domestic
S12000010,East Lothian,Council Area,2016,Count,GWh,782.929,All,Transport
S12000010,East Lothian,Council Area,2017,Count,GWh,845.441,All,Transport
S12000010,East Lothian,Council Area,2017,Count,GWh,1312.586,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2015,Count,GWh,757.333,All,Transport
S12000010,East Lothian,Council Area,2015,Count,GWh,1151.63,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2016,Count,GWh,1186.816,All,Industrial & Commercial
S12000010,East Lothian,Council Area,2016,Count,GWh,801.879,All,Domestic
S12000010,East Lothian,Council Area,2005,Count,GWh,345.047,Bioenergy & Wastes,All
S12000010,East Lothian,Council Area,2005,Count,GWh,3151.958,All,All
S12000010,East Lothian,Council Area,2005,Count,GWh,499.311,Electricity,All
S12000010,East Lothian,Council Area,2005,Count,GWh,272.574,Coal,All
S12000010,East Lothian,Council Area,2018,Count,GWh,1357.614,All,Industrial & Commercial
